3,9,3,21,,67,3,89,4,,3.55215,0.905469
4,3,,,,59,35,,,,3.62766,0.918359
8,3,,,,5,40,,,,3.55556,0.916641
3,9,,,,76,1,,,,3.07792,0.89
4,3,,,,100,10,,,,3.90909,0.925234
4,3,,,,89,44,,,,3.66917,0.923516
4,3,,,,45,25,,,,3.64286,0.921797
4,9,4,3,,55,13,23,97,,3.82979,0.926094
3,4,,,,25,38,,,,3.60317,0.919219
3,7,,,,83,8,,,,3.35165,0.904609
3,14,4,,,43,3,80,,,3.89683,0.929531
8,3,,,,13,53,,,,3.98485,0.932969
10,3,,,,4,61,,,,3.43077,0.909766
6,3,4,,,30,70,7,,,3.90654,0.928672
4,3,3,,,40,87,85,,,3.18868,0.896016
3,8,3,,,54,11,2,,,3.8209,0.923516
3,4,3,,,13,5,59,,,3.06494,0.89
5,3,,,,76,91,,,,3.91018,0.926953
3,4,,,,60,59,,,,3.4958,0.912344
27,3,,,,4,94,,,,3.97959,0.9175
3,14,,,,51,3,,,,3.61111,0.915781
3,4,,,,24,11,,,,3.31429,0.901172
3,19,,,,76,2,,,,3.41026,0.90375
3,4,13,,,100,65,7,,,3.78488,0.926094
3,7,3,,,30,34,75,,,3.97842,0.926953
4,3,,,,6,87,,,,3.06452,0.89
6,3,,,,26,95,,,,3.64463,0.922656
3,4,,,,7,25,,,,3.78125,0.921797
3,9,,,,63,5,,,,3.44118,0.913203
5,3,,,,42,54,,,,3.875,0.926953
3,5,,,,58,8,,,,3.24242,0.901172
6,3,5,,,8,61,17,,,3.67442,0.920078
3,13,,,,74,5,,,,3.63291,0.918359
3,4,,,,7,24,,,,3.77419,0.921797
3,19,,,,94,4,,,,3.65306,0.910625
4,3,,,,46,41,,,,3.52874,0.914062
4,3,,,,47,13,,,,3.78333,0.923516
3,4,4,,,78,19,76,,,3.54913,0.915781
3,3,4,,,17,24,28,,,3.4058,0.910625
3,8,,,,95,16,,,,3.72072,0.924375
20,3,9,,,3,99,2,,,3.60577,0.910625
3,4,,,,51,44,,,,3.46316,0.911484
12,3,,,,4,46,,,,3.72,0.920938
4,3,,,,56,65,,,,3.46281,0.909766
5,3,,,,32,98,,,,3.49231,0.912344
3,7,,,,91,15,,,,3.56604,0.919219
3,6,,,,67,19,,,,3.66279,0.919219
10,3,3,3,3,20,22,24,61,88,3.65116,0.921797
3,4,,,,5,67,,,,3.93056,0.927812
4,6,3,,,23,18,37,,,3.98718,0.930391
5,3,,,,29,93,,,,3.47541,0.913203
8,3,,,,12,52,,,,3.9375,0.932969
3,28,,,,100,2,,,,3.4902,0.896016
3,4,,,,14,20,,,,3.58824,0.9175
3,5,,,,85,23,,,,3.42593,0.911484
3,4,,,,91,29,,,,3.24167,0.899453
3,4,,,,41,20,,,,3.32787,0.905469
3,5,4,,,89,36,69,,,3.7268,0.923516
3,6,,,,87,13,,,,3.39,0.910625
4,3,,,,68,51,,,,3.57143,0.9175
3,5,,,,9,2,,,,3.36364,0.905469
3,23,,,,67,2,,,,3.57971,0.906328
3,4,,,,46,53,,,,3.53535,0.9175
4,3,16,,,17,26,2,,,3.95556,0.93125
4,3,3,,,5,40,17,,,3.08065,0.89
5,3,,,,19,22,,,,3.92683,0.926953
6,3,,,,26,72,,,,3.79592,0.925234
4,3,,,,14,46,,,,3.23333,0.899453
3,4,,,,99,76,,,,3.43429,0.910625
3,7,3,,,42,18,94,,,3.46753,0.911484
5,3,,,,1,23,,,,3.08333,0.89
21,3,,,,3,67,,,,3.77143,0.914062
3,12,,,,96,1,,,,3.09278,0.89
3,4,,,,78,58,,,,3.42647,0.908906
4,3,,,,48,90,,,,3.34783,0.906328
17,3,3,,,1,83,98,,,3.07692,0.89
3,4,,,,66,38,,,,3.36538,0.908047
3,4,6,,,86,19,10,,,3.42609,0.908906
3,7,,,,27,3,,,,3.4,0.908906
5,3,,,,14,42,,,,3.5,0.915781
5,3,3,,,67,33,85,,,3.72432,0.923516
3,4,,,,33,22,,,,3.4,0.910625
3,3,5,,,84,8,29,,,3.47934,0.911484
17,3,,,,3,43,,,,3.91304,0.926953
25,3,,,,1,23,,,,3.91667,0.9175
16,3,,,,6,91,,,,3.80412,0.921797
5,3,,,,5,98,,,,3.09709,0.89
3,5,18,,,63,12,2,,,3.7013,0.918359
3,13,4,,,93,7,81,,,3.83425,0.929531
15,3,,,,5,56,,,,3.98361,0.932109
3,4,,,,27,3,,,,3.1,0.890859
3,9,,,,82,16,,,,3.97959,0.932109
4,23,3,,,76,4,95,,,3.89143,0.925234
3,13,3,,,53,2,52,,,3.18692,0.893438
23,3,,,,1,35,,,,3.55556,0.901172
3,5,,,,92,84,,,,3.95455,0.930391
5,3,,,,14,41,,,,3.50909,0.915781
4,4,3,,,93,71,38,,,3.81188,0.924375
4,3,,,,16,18,,,,3.47059,0.914062
4,3,,,,18,57,,,,3.24,0.901172
3,12,,,,69,5,,,,3.60811,0.918359
6,3,,,,2,94,,,,3.0625,0.89
3,3,5,3,,34,18,49,60,,3.6087,0.918359
3,8,,,,82,3,,,,3.17647,0.893438
4,3,,,,20,61,,,,3.24691,0.900313
3,5,,,,72,64,,,,3.94118,0.930391
4,3,,,,40,20,,,,3.66667,0.919219
6,3,,,,2,37,,,,3.15385,0.892578
3,6,3,3,3,74,42,66,4,85,3.46494,0.914062
4,3,,,,98,72,,,,3.57647,0.913203
6,3,,,,15,85,,,,3.45,0.913203
3,8,,,,39,3,,,,3.35714,0.904609
3,4,,,,93,32,,,,3.256,0.899453
3,5,,,,74,62,,,,3.91176,0.929531
3,10,,,,74,2,,,,3.18421,0.893438
16,3,3,,,4,31,65,,,3.52,0.908906
4,4,3,,,81,92,59,,,3.74569,0.924375
3,6,,,,98,10,,,,3.27778,0.902031
4,3,,,,24,82,,,,3.22642,0.898594
3,11,,,,52,5,,,,3.70175,0.919219
3,14,,,,73,3,,,,3.43421,0.902891
24,3,,,,1,94,,,,3.22105,0.89
5,3,,,,39,100,,,,3.56115,0.916641
3,4,,,,14,90,,,,3.86538,0.927812
7,3,,,,28,91,,,,3.94118,0.930391
4,4,3,,,35,99,61,,,3.68718,0.9175
6,3,,,,11,70,,,,3.40741,0.909766
3,5,,,,79,74,,,,3.96732,0.929531
3,23,5,3,,11,1,16,71,,3.52525,0.912344
4,3,,,,31,53,,,,3.36905,0.906328
3,5,3,3,,18,10,92,94,,3.09346,0.89
3,6,,,,51,14,,,,3.64615,0.920078
5,3,,,,65,90,,,,3.83871,0.925234
4,3,,,,76,84,,,,3.475,0.913203
3,4,,,,66,47,,,,3.41593,0.908047
5,3,,,,58,70,,,,3.90625,0.929531
5,3,,,,17,33,,,,3.68,0.918359
3,4,,,,48,20,,,,3.29412,0.902891
4,3,,,,26,83,,,,3.23853,0.900313
4,3,,,,10,14,,,,3.41667,0.908047
3,4,,,,78,80,,,,3.50633,0.914062
11,3,,,,6,49,,,,3.87273,0.928672
3,6,4,,,96,43,41,,,3.94444,0.926953
4,3,,,,67,73,,,,3.47857,0.914062
5,3,,,,11,56,,,,3.32836,0.902891
4,4,3,,,44,6,64,,,3.4386,0.913203
16,3,,,,2,35,,,,3.7027,0.919219
4,3,,,,32,31,,,,3.50794,0.914062
3,9,,,,67,8,,,,3.64,0.921797
4,3,,,,36,47,,,,3.43373,0.911484
3,12,3,5,,48,4,71,25,,3.58108,0.916641
3,6,3,29,,77,1,40,3,,3.66942,0.901172
10,3,,,,5,46,,,,3.68627,0.923516
3,4,,,,9,4,,,,3.30769,0.904609
4,3,4,,,66,92,9,,,3.4491,0.909766
3,6,5,5,,78,2,58,15,,3.99346,0.929531
3,5,,,,95,10,,,,3.19048,0.898594
3,7,,,,53,14,,,,3.83582,0.926094
4,3,,,,93,17,,,,3.84545,0.924375
4,3,,,,87,83,,,,3.51176,0.912344
4,3,,,,65,57,,,,3.53279,0.913203
3,7,,,,47,2,,,,3.16327,0.893438
5,3,,,,9,56,,,,3.27692,0.901172
14,3,,,,8,97,,,,3.8381,0.927812
12,3,,,,4,65,,,,3.52174,0.912344
3,4,4,,,40,28,50,,,3.66102,0.920938
3,11,,,,59,8,,,,3.95522,0.93125
9,3,,,,1,22,,,,3.26087,0.900313
3,7,3,,,36,25,73,,,3.74627,0.923516
3,12,,,,92,10,,,,3.88235,0.929531
3,7,,,,29,8,,,,3.86486,0.927812
3,23,,,,70,1,,,,3.28169,0.890859
20,3,,,,1,46,,,,3.3617,0.896875
3,6,,,,67,9,,,,3.35526,0.906328
20,3,,,,1,89,,,,3.18889,0.89
4,3,,,,68,80,,,,3.45946,0.909766
3,6,,,,32,7,,,,3.53846,0.915781
3,4,,,,44,58,,,,3.56863,0.914922
3,27,,,,56,2,,,,3.82759,0.911484
5,3,,,,54,85,,,,3.77698,0.924375
6,3,,,,31,66,,,,3.95876,0.930391
4,3,,,,41,26,,,,3.61194,0.916641
4,3,3,,,11,45,27,,,3.13253,0.890859
3,8,,,,84,10,,,,3.53191,0.915781
3,8,,,,32,6,,,,3.78947,0.926953
3,4,,,,80,47,,,,3.37008,0.909766
7,3,,,,4,54,,,,3.27586,0.902891
16,3,,,,2,48,,,,3.52,0.908047
3,4,,,,19,30,,,,3.61224,0.920938
6,3,,,,25,96,,,,3.61983,0.920078
3,4,,,,3,48,,,,3.94118,0.926953
3,28,,,,62,2,,,,3.78125,0.907187
3,3,28,,,88,46,2,,,3.36765,0.893438
3,5,,,,69,55,,,,3.8871,0.926953
3,18,,,,93,5,,,,3.76531,0.918359
4,4,3,,,54,26,60,,,3.57143,0.916641
6,3,,,,1,79,,,,3.0375,0.89
7,12,3,,,13,2,81,,,3.72917,0.925234
26,3,,,,3,98,,,,3.68317,0.905469
15,3,3,,,7,14,92,,,3.74336,0.920938
3,5,,,,97,33,,,,3.50769,0.913203
3,6,,,,24,9,,,,3.81818,0.924375
12,3,,,,3,53,,,,3.48214,0.910625
3,4,,,,40,34,,,,3.45946,0.912344
3,5,,,,67,33,,,,3.66,0.920938
3,4,,,,41,46,,,,3.52874,0.916641
3,4,,,,90,15,,,,3.14286,0.893438
3,4,5,,,100,66,70,,,3.87288,0.926094
4,3,,,,22,78,,,,3.22,0.897734
3,3,29,,,65,97,3,,,3.47273,0.895156
3,5,,,,53,51,,,,3.98077,0.928672
4,3,,,,5,83,,,,3.05682,0.89
3,11,4,,,50,7,22,,,3.98734,0.930391
3,3,22,,,88,39,4,,,3.58015,0.90375
22,3,,,,3,60,,,,3.90476,0.920078
8,3,3,4,,12,84,55,53,,3.55392,0.916641
3,4,,,,66,75,,,,3.53191,0.915781
3,5,,,,81,36,,,,3.61538,0.916641
4,4,3,,,59,56,24,,,3.82734,0.927812
5,3,,,,8,63,,,,3.22535,0.899453
3,6,,,,92,43,,,,3.95556,0.93125
7,3,3,5,,36,92,74,8,,3.7619,0.926094
3,6,,,,92,39,,,,3.89313,0.926953
3,25,,,,45,2,,,,3.93617,0.916641
3,3,5,,,47,49,88,,,3.95652,0.930391
5,3,,,,55,89,,,,3.76389,0.924375
3,24,,,,64,2,,,,3.63636,0.902891
17,3,3,4,,4,74,19,19,,3.64655,0.919219
15,3,4,,,2,59,95,,,3.76282,0.924375
3,4,,,,72,71,,,,3.4965,0.914062
4,3,,,,50,68,,,,3.42373,0.909766
3,10,14,,,92,9,2,,,3.82524,0.929531
3,4,,,,20,14,,,,3.41176,0.912344
5,3,,,,58,100,,,,3.73418,0.922656
8,3,,,,9,81,,,,3.5,0.914922
12,3,,,,6,73,,,,3.68354,0.924375
3,4,,,,32,13,,,,3.28889,0.900313
6,3,,,,3,41,,,,3.20455,0.895156
3,4,,,,89,47,,,,3.34559,0.904609
3,21,,,,73,3,,,,3.71053,0.913203
7,3,,,,10,57,,,,3.59701,0.920078
3,4,,,,93,51,,,,3.35417,0.908047
3,6,6,,,85,16,17,,,3.83898,0.928672
3,4,,,,57,27,,,,3.32143,0.905469
3,4,,,,20,52,,,,3.72222,0.921797
6,3,,,,6,54,,,,3.3,0.904609
3,4,,,,67,45,,,,3.40179,0.910625
3,3,4,3,,42,88,83,81,,3.28231,0.902031
3,5,,,,22,13,,,,3.74286,0.921797
3,6,,,,24,8,,,,3.75,0.924375
3,6,5,,,42,5,15,,,3.72581,0.924375
3,4,,,,54,28,,,,3.34146,0.906328
9,3,,,,11,82,,,,3.70968,0.923516
3,4,,,,8,13,,,,3.61905,0.919219
6,3,5,,,23,93,19,,,3.79259,0.925234
4,3,,,,58,57,,,,3.50435,0.915781
24,3,,,,2,49,,,,3.82353,0.911484
7,3,,,,11,39,,,,3.88,0.930391
4,3,,,,11,66,,,,3.14286,0.893438
11,3,,,,7,98,,,,3.53333,0.914062
3,4,,,,15,80,,,,3.84211,0.926953
14,3,,,,8,83,,,,3.96703,0.932969
4,5,3,,,7,92,99,,,3.96465,0.930391
3,6,4,,,42,9,47,,,3.7551,0.925234
5,3,,,,9,86,,,,3.18947,0.897734
3,4,5,,,27,36,11,,,3.78378,0.923516
26,3,,,,3,96,,,,3.69697,0.906328
9,3,,,,4,76,,,,3.3,0.901172
28,3,,,,2,92,,,,3.53191,0.900313
7,3,,,,6,46,,,,3.46154,0.909766
3,6,,,,89,17,,,,3.48113,0.914922
3,12,,,,56,2,,,,3.31034,0.899453
10,3,,,,4,85,,,,3.31461,0.902031
3,21,3,,,35,2,72,,,3.33028,0.896875
3,5,,,,96,50,,,,3.68493,0.921797
8,3,,,,2,83,,,,3.11765,0.890859
3,10,5,,,95,8,38,,,3.93617,0.929531
3,5,,,,67,14,,,,3.34568,0.907187
26,3,,,,2,73,,,,3.61333,0.90375
3,4,,,,62,24,,,,3.27907,0.90375
3,4,,,,43,16,,,,3.27119,0.90375
3,13,,,,68,2,,,,3.28571,0.898594
3,3,5,,,21,82,63,,,3.75904,0.924375
5,4,3,,,31,72,37,,,3.95714,0.929531
3,5,,,,30,19,,,,3.77551,0.922656
4,3,,,,87,14,,,,3.86139,0.926953
3,25,3,5,,74,4,57,40,,3.96,0.926953
3,4,6,,,89,87,13,,,3.66667,0.920078
3,4,12,,,68,97,2,,,3.68862,0.921797
13,3,,,,2,28,,,,3.66667,0.918359
5,3,,,,74,99,,,,3.85549,0.927812
3,4,,,,30,75,,,,3.71429,0.920938
4,3,,,,23,44,,,,3.34328,0.904609
6,3,,,,7,52,,,,3.35593,0.906328
16,3,,,,6,98,,,,3.75,0.916641
8,3,,,,3,32,,,,3.42857,0.909766
3,5,,,,87,66,,,,3.86275,0.927812
4,3,,,,42,62,,,,3.40385,0.909766
7,3,,,,4,17,,,,3.7619,0.925234
3,12,,,,86,4,,,,3.4,0.907187
4,3,,,,35,92,,,,3.27559,0.899453
3,5,,,,72,42,,,,3.73684,0.920938
3,29,,,,63,2,,,,3.8,0.908047
3,4,,,,3,54,,,,3.94737,0.926094
9,3,,,,6,79,,,,3.42353,0.909766
3,4,11,3,4,96,50,12,57,51,3.7406,0.925234
3,5,3,,,18,37,41,,,3.77083,0.925234
3,4,,,,59,12,,,,3.16901,0.892578
15,3,,,,1,60,,,,3.19672,0.890859
3,7,3,,,49,10,87,,,3.27397,0.902031
3,3,5,,,33,53,20,,,3.37736,0.908906
4,3,,,,93,51,,,,3.64583,0.920938
3,7,,,,77,12,,,,3.53933,0.914922
4,3,,,,92,4,,,,3.95833,0.927812
3,12,,,,69,7,,,,3.82895,0.926953
3,4,,,,78,59,,,,3.43066,0.909766
10,3,,,,1,22,,,,3.30435,0.902891
5,3,,,,63,96,,,,3.79245,0.925234
3,7,,,,59,17,,,,3.89474,0.929531
5,3,,,,27,50,,,,3.7013,0.921797
3,5,,,,62,12,,,,3.32432,0.904609
6,3,,,,15,31,,,,3.97826,0.927812
3,4,,,,65,15,,,,3.1875,0.896875
3,4,,,,17,94,,,,3.84685,0.926094
3,11,,,,71,3,,,,3.32432,0.900313
10,3,,,,3,80,,,,3.25301,0.897734
4,3,,,,81,79,,,,3.50625,0.914062
3,10,,,,32,5,,,,3.94595,0.932109
3,28,,,,91,3,,,,3.79787,0.908906
4,3,,,,32,9,,,,3.78049,0.923516
3,8,,,,69,11,,,,3.6875,0.923516
4,3,,,,8,92,,,,3.08,0.89
9,3,,,,8,68,,,,3.63158,0.921797
6,3,,,,32,80,,,,3.85714,0.928672
3,25,,,,88,3,,,,3.72527,0.909766
5,3,,,,36,76,,,,3.64286,0.920078
4,3,,,,95,37,,,,3.7197,0.926094
3,5,,,,39,31,,,,3.88571,0.927812
3,4,,,,66,84,,,,3.56,0.914922
3,4,,,,55,98,,,,3.64052,0.916641
3,6,,,,68,9,,,,3.35065,0.906328
3,4,,,,100,22,,,,3.18033,0.896875
4,5,3,,,82,18,35,,,3.87407,0.926094
10,3,4,,,1,24,44,,,3.73913,0.925234
3,6,,,,61,4,,,,3.18462,0.895156
5,3,4,,,1,65,25,,,3.2967,0.902891
3,5,17,,,95,64,2,,,3.96894,0.93125
6,3,,,,18,60,,,,3.69231,0.924375
5,3,,,,23,90,,,,3.40708,0.910625
3,7,,,,76,3,,,,3.1519,0.894297
3,5,,,,44,42,,,,3.97674,0.930391
3,5,,,,99,58,,,,3.73885,0.921797
4,3,3,,,71,1,38,,,3.64545,0.916641
4,3,,,,56,23,,,,3.70886,0.923516
3,10,,,,15,2,,,,3.82353,0.929531
14,3,6,,,1,46,1,,,3.29167,0.898594
3,19,,,,75,3,,,,3.61538,0.909766
3,12,,,,76,3,,,,3.34177,0.90375
6,3,,,,34,82,,,,3.87931,0.93125
11,3,,,,4,34,,,,3.84211,0.929531
4,3,,,,70,77,,,,3.47619,0.912344
3,3,21,,,51,91,6,,,3.72973,0.914062
3,4,,,,8,82,,,,3.91111,0.926953
4,11,3,,,50,1,87,,,3.42029,0.910625
6,3,,,,7,49,,,,3.375,0.907187
3,5,,,,91,90,,,,3.99448,0.932969
4,3,,,,70,46,,,,3.60345,0.916641
3,27,,,,98,2,,,,3.48,0.898594
3,8,,,,42,6,,,,3.625,0.920078
3,19,3,,,91,6,40,,,3.70073,0.915781
3,22,,,,70,3,,,,3.78082,0.914062
4,5,3,,,85,2,75,,,3.54938,0.9175
3,4,,,,14,72,,,,3.83721,0.923516
3,5,,,,80,66,,,,3.90411,0.923516
10,3,,,,6,88,,,,3.44681,0.912344
3,7,,,,85,17,,,,3.66667,0.922656
3,9,,,,98,13,,,,3.7027,0.921797
3,23,,,,96,5,,,,3.9901,0.921797
4,4,3,,,47,57,48,,,3.68421,0.920938
8,3,,,,2,31,,,,3.30303,0.90375
8,3,,,,16,98,,,,3.70175,0.923516
3,4,,,,49,32,,,,3.39506,0.906328
3,12,,,,52,4,,,,3.64286,0.920078
3,4,,,,16,24,,,,3.6,0.918359
4,7,3,6,,78,16,77,2,,3.85549,0.925234
12,3,,,,4,43,,,,3.76596,0.921797
5,3,3,10,,77,61,61,6,,3.9561,0.930391
3,5,,,,88,12,,,,3.24,0.901172
5,3,,,,10,68,,,,3.25641,0.90375
6,3,26,,,8,65,1,,,3.63514,0.9175
3,5,,,,22,4,,,,3.30769,0.90375
4,3,,,,52,52,,,,3.5,0.915781
3,5,,,,85,36,,,,3.59504,0.918359
3,13,,,,59,6,,,,3.92308,0.930391
4,3,,,,49,15,,,,3.76562,0.924375
5,3,,,,73,92,,,,3.88485,0.927812
3,4,,,,57,16,,,,3.21918,0.900313
4,3,,,,78,46,,,,3.62903,0.919219
3,5,,,,83,54,,,,3.78832,0.924375
3,4,,,,66,78,,,,3.54167,0.916641
13,3,,,,6,91,,,,3.61856,0.918359
3,4,,,,9,10,,,,3.52632,0.915781
9,3,,,,13,83,,,,3.8125,0.927812
10,3,,,,5,53,,,,3.60345,0.918359
9,3,,,,12,90,,,,3.70588,0.926094
4,3,,,,37,85,,,,3.30328,0.904609
3,18,,,,89,1,,,,3.16667,0.89
7,3,,,,8,91,,,,3.32323,0.905469
3,6,3,,,92,50,98,,,3.625,0.919219
5,3,,,,29,81,,,,3.52727,0.913203
23,3,,,,3,91,,,,3.6383,0.908047
9,3,,,,4,28,,,,3.75,0.926953
3,13,,,,66,2,,,,3.29412,0.898594
4,3,,,,78,56,,,,3.58209,0.9175
3,4,,,,42,44,,,,3.51163,0.914922
26,3,,,,2,74,,,,3.60526,0.905469
7,3,,,,29,94,,,,3.94309,0.930391
3,16,,,,48,2,,,,3.52,0.908906
4,3,,,,91,82,,,,3.52601,0.916641
6,3,,,,18,94,,,,3.48214,0.912344
10,3,,,,10,93,,,,3.67961,0.920938
3,9,,,,64,10,,,,3.81081,0.926953
3,4,,,,46,55,,,,3.54455,0.914922
14,3,3,6,,5,38,93,9,,3.56552,0.914062
4,3,,,,1,11,,,,3.08333,0.89
3,6,,,,51,10,,,,3.4918,0.914922
7,3,,,,10,46,,,,3.71429,0.924375
3,18,,,,82,2,,,,3.35714,0.896875
4,3,,,,83,70,,,,3.54248,0.9175
4,3,,,,77,65,,,,3.54225,0.913203
18,3,,,,4,90,,,,3.6383,0.914062
3,4,,,,1,39,,,,3.975,0.927812
3,8,,,,82,18,,,,3.9,0.93125
3,4,,,,17,86,,,,3.83495,0.927812
3,4,,,,48,4,,,,3.07692,0.89
3,4,,,,19,79,,,,3.80612,0.925234
3,9,,,,67,4,,,,3.33803,0.902891
12,3,,,,4,75,,,,3.4557,0.906328
3,4,,,,41,1,,,,3.02381,0.89
4,3,4,,,83,80,67,,,3.65217,0.920078
4,3,,,,65,5,,,,3.92857,0.929531
3,14,,,,48,4,,,,3.84615,0.923516
3,4,,,,69,72,,,,3.51064,0.912344
3,4,8,,,32,55,4,,,3.82418,0.926094
4,3,,,,52,77,,,,3.4031,0.910625
4,3,,,,84,66,,,,3.56,0.916641
3,5,,,,80,27,,,,3.50467,0.914922
5,3,,,,29,31,,,,3.96667,0.93125
3,4,,,,62,49,,,,3.44144,0.911484
4,3,21,,,88,57,1,,,3.72603,0.922656
4,3,,,,45,52,,,,3.46392,0.914062
10,3,,,,1,7,,,,3.875,0.926953
3,7,,,,73,22,,,,3.92632,0.930391
3,6,,,,79,38,,,,3.97436,0.932109
12,3,3,,,2,70,47,,,3.15126,0.890859
4,3,,,,8,20,,,,3.28571,0.899453
3,8,,,,89,5,,,,3.26596,0.900313
3,11,,,,66,2,,,,3.23529,0.896016
5,3,,,,3,100,,,,3.05825,0.89
3,17,,,,96,1,,,,3.14433,0.89
3,4,,,,97,92,,,,3.48677,0.914922
15,4,3,,,6,94,95,,,3.85128,0.926953
4,3,,,,67,27,,,,3.71277,0.921797
4,3,,,,97,39,,,,3.71324,0.921797
4,3,,,,42,55,,,,3.43299,0.910625
3,4,,,,1,98,,,,3.9899,0.928672
3,10,,,,86,13,,,,3.91919,0.93125
3,3,7,,,22,32,8,,,3.51613,0.914922
3,21,,,,20,1,,,,3.85714,0.918359
3,6,,,,89,43,,,,3.97727,0.928672
9,3,,,,14,78,,,,3.91304,0.929531
3,4,3,,,90,8,46,,,3.05556,0.89
3,5,,,,70,55,,,,3.88,0.926094
3,5,,,,63,30,,,,3.64516,0.921797
3,4,,,,66,73,,,,3.52518,0.915781
3,3,29,8,,100,100,2,9,,3.45972,0.904609
3,5,,,,99,15,,,,3.26316,0.902031
4,3,,,,2,52,,,,3.03704,0.89
3,22,,,,91,4,,,,3.8,0.913203
6,3,,,,9,91,,,,3.27,0.902031
3,4,19,,,30,4,1,,,3.57143,0.910625
5,3,,,,49,83,,,,3.74242,0.924375
3,18,,,,92,2,,,,3.31915,0.896016
4,3,,,,46,25,,,,3.64789,0.920938
3,5,4,,,81,26,55,,,3.66049,0.920078
3,4,,,,35,17,,,,3.32692,0.904609
3,4,12,,,92,75,4,,,3.64912,0.920938
7,3,,,,9,52,,,,3.59016,0.918359
3,8,3,,,65,7,49,,,3.28926,0.900313
6,3,,,,10,96,,,,3.28302,0.902031
19,3,,,,5,89,,,,3.85106,0.922656
3,4,,,,22,36,,,,3.62069,0.920078
